flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration,bytes_in,bytes_out,pkts_in,pkts_out,tcp_flags,flow_rate_bps,packet_rate_pps,entropy,ja3_hash,is_attack,attack_type,timestamp,metadata
benign_flow_000011,192.168.1.14,198.51.100.222,36360,443,TCP,8.6964,2992,835,3,3,SYN-ACK-FIN-PSH,3520.54,0.69,3.8617,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:37.652573+00:00,"{""service"": ""HTTPS"", ""domain"": ""linkedin.com""}"
benign_flow_000012,192.168.1.250,198.51.100.143,60974,443,TCP,12.8433,744,96,3,3,SYN-ACK-FIN-PSH,523.23,0.47,4.3011,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:37.902425+00:00,"{""service"": ""HTTPS"", ""domain"": ""slack.com""}"
benign_flow_000013,192.168.1.113,198.51.100.42,47635,443,TCP,11.077,84836,10015,68,18,SYN-ACK-FIN-PSH,68503.02,7.76,4.0092,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:37.948520+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
benign_flow_000014,192.168.1.165,198.51.100.131,52722,443,TCP,13.8313,2533,539,3,3,SYN-ACK-FIN-PSH,1776.84,0.43,4.5069,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.040510+00:00,"{""service"": ""HTTPS"", ""domain"": ""spotify.com""}"
benign_flow_000015,192.168.1.6,198.51.100.30,44662,443,TCP,0.953,816,75,3,3,SYN-ACK-FIN-PSH,7479.54,6.3,4.4536,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.041510+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
benign_flow_000016,192.168.1.19,198.51.100.252,57691,443,TCP,13.7357,1048,304,3,3,SYN-ACK-FIN-PSH,787.44,0.44,3.5982,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.045540+00:00,"{""service"": ""HTTPS"", ""domain"": ""zoom.us""}"
benign_flow_000017,192.168.1.56,198.51.100.239,50439,443,TCP,14.4302,896,114,3,3,SYN-ACK-FIN-PSH,559.94,0.42,4.1799,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.138200+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_000018,192.168.1.65,198.51.100.59,34866,443,TCP,3.2867,1713,262,3,3,SYN-ACK-FIN-PSH,4807.25,1.83,3.4852,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.241643+00:00,"{""service"": ""HTTPS"", ""domain"": ""youtube.com""}"
benign_flow_000019,192.168.1.10,198.51.100.222,43595,443,TCP,3.2007,5792,1470,4,3,SYN-ACK-FIN-PSH,18151.03,2.19,3.5588,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.244374+00:00,"{""service"": ""HTTPS"", ""domain"": ""spotify.com""}"
benign_flow_000020,192.168.1.64,198.51.100.202,48266,443,TCP,6.3185,753,203,3,3,SYN-ACK-FIN-PSH,1210.41,0.95,3.9083,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.340689+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_000021,192.168.1.169,198.51.100.253,53942,443,TCP,3.6957,4586,937,3,3,SYN-ACK-FIN-PSH,11955.52,1.62,3.6283,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.430415+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_000022,192.168.1.120,198.51.100.65,35238,443,TCP,0.8475,1453,123,3,3,SYN-ACK-FIN-PSH,14876.7,7.08,4.5991,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.437212+00:00,"{""service"": ""HTTPS"", ""domain"": ""notion.so""}"
benign_flow_000023,192.168.1.194,198.51.100.219,40513,443,TCP,13.0971,3021,546,3,3,SYN-ACK-FIN-PSH,2178.8,0.46,3.5976,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.438212+00:00,"{""service"": ""HTTPS"", ""domain"": ""google.com""}"
benign_flow_000024,192.168.1.202,198.51.100.202,47677,443,TCP,10.4507,2023,252,3,3,SYN-ACK-FIN-PSH,1741.51,0.57,3.5858,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.628135+00:00,"{""service"": ""HTTPS"", ""domain"": ""cloudflare.com""}"
benign_flow_000025,192.168.1.190,198.51.100.140,34765,443,TCP,7.351,775,244,3,3,SYN-ACK-FIN-PSH,1108.96,0.82,4.4233,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.639183+00:00,"{""service"": ""HTTPS"", ""domain"": ""apple.com""}"
benign_flow_000026,192.168.1.219,198.51.100.49,35013,443,TCP,1.844,1091,142,3,3,SYN-ACK-FIN-PSH,5349.24,3.25,4.4683,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.641818+00:00,"{""service"": ""HTTPS"", ""domain"": ""amazon.com""}"
benign_flow_000027,192.168.1.22,198.51.100.109,54308,443,TCP,9.7507,1069,183,3,3,SYN-ACK-FIN-PSH,1027.21,0.62,3.777,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.680740+00:00,"{""service"": ""HTTPS"", ""domain"": ""cloudflare.com""}"
benign_flow_000028,192.168.1.78,198.51.100.119,43128,80,TCP,3.8815,374,48,2,2,SYN-ACK-FIN-PSH,869.77,1.03,3.363,,False,BENIGN,2026-08-26T14:14:38.703412+00:00,"{""service"": ""HTTP"", ""domain"": ""microsoft.com""}"
benign_flow_000029,192.168.1.69,198.51.100.35,44204,443,TCP,2.3884,823,66,3,3,SYN-ACK-FIN-PSH,2977.73,2.51,4.4005,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.706836+00:00,"{""service"": ""HTTPS"", ""domain"": ""openai.com""}"
benign_flow_000030,192.168.1.208,198.51.100.169,50100,587,TCP,1.127,1183,56,2,5,SYN-ACK-FIN,8795.03,6.21,2.3746,,False,BENIGN,2026-08-26T14:14:38.723048+00:00,"{""service"": ""SMTP"", ""domain"": null}"
benign_flow_000031,192.168.1.143,198.51.100.41,41692,443,TCP,10.0062,1820,478,3,3,SYN-ACK-FIN-PSH,1837.26,0.6,4.4235,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.728567+00:00,"{""service"": ""HTTPS"", ""domain"": ""zoom.us""}"
benign_flow_000032,192.168.1.218,8.8.8.8,35792,53,UDP,0.0039,216,99,1,1,UDP,646153.85,512.82,2.8003,,False,BENIGN,2026-08-26T14:14:38.758738+00:00,"{""service"": ""DNS"", ""domain"": ""apple.com""}"
benign_flow_000033,192.168.1.191,198.51.100.115,50845,443,TCP,13.7098,921,148,3,3,SYN-ACK-FIN-PSH,623.79,0.44,4.2292,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:38.804353+00:00,"{""service"": ""HTTPS"", ""domain"": ""apple.com""}"
benign_flow_000034,192.168.1.151,10.0.10.1,37620,53,UDP,0.0038,140,100,1,1,UDP,505263.16,526.32,2.8376,,False,BENIGN,2026-08-26T14:14:38.839847+00:00,"{""service"": ""DNS"", ""domain"": ""spotify.com""}"
benign_flow_000035,192.168.1.232,1.1.1.1,39651,53,UDP,0.0064,416,76,1,1,UDP,615000.0,312.5,3.3361,,False,BENIGN,2026-08-26T14:14:38.911408+00:00,"{""service"": ""DNS"", ""domain"": ""spotify.com""}"
benign_flow_000036,192.168.1.193,198.51.100.41,40525,123,UDP,0.2193,410,214,1,7,UDP,22763.34,36.48,3.4018,,False,BENIGN,2026-08-26T14:14:39.004880+00:00,"{""service"": ""NTP"", ""domain"": null}"
benign_flow_000037,192.168.1.173,198.51.100.223,56854,443,TCP,5.6209,764,188,3,3,SYN-ACK-FIN-PSH,1354.94,1.07,3.4465,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:39.073507+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_000038,192.168.1.119,1.1.1.1,42768,53,UDP,0.003,189,74,1,1,UDP,701333.33,666.67,2.6318,,False,BENIGN,2026-08-26T14:14:39.084828+00:00,"{""service"": ""DNS"", ""domain"": ""github.com""}"
benign_flow_000039,192.168.1.199,198.51.100.73,44274,443,TCP,13.6262,961,197,3,3,SYN-ACK-FIN-PSH,679.87,0.44,3.5384,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:39.099523+00:00,"{""service"": ""HTTPS"", ""domain"": ""cloudflare.com""}"
benign_flow_000040,192.168.1.69,198.51.100.11,36320,123,UDP,0.7294,755,492,7,6,UDP,13676.99,17.82,2.8648,,False,BENIGN,2026-08-26T14:14:39.108375+00:00,"{""service"": ""NTP"", ""domain"": null}"
benign_flow_000041,192.168.1.67,198.51.100.13,55993,443,TCP,10.4654,1363,234,3,3,SYN-ACK-FIN-PSH,1220.78,0.57,4.2903,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:39.130265+00:00,"{""service"": ""HTTPS"", ""domain"": ""youtube.com""}"
benign_flow_000042,192.168.1.244,198.51.100.172,43587,443,TCP,13.0627,1046,140,3,3,SYN-ACK-FIN-PSH,726.34,0.46,4.0085,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:39.140140+00:00,"{""service"": ""HTTPS"", ""domain"": ""youtube.com""}"
benign_flow_000043,192.168.1.77,198.51.100.143,36938,443,TCP,10.8782,2795,371,3,3,SYN-ACK-FIN-PSH,2328.33,0.55,3.6088,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:39.163761+00:00,"{""service"": ""HTTPS"", ""domain"": ""linkedin.com""}"
benign_flow_000044,192.168.1.2,198.51.100.79,42169,443,TCP,4.7539,2661,273,3,3,SYN-ACK-FIN-PSH,4937.42,1.26,3.9301,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:39.179872+00:00,"{""service"": ""HTTPS"", ""domain"": ""youtube.com""}"
benign_flow_000045,192.168.1.232,198.51.100.247,58852,443,TCP,9.6662,909,123,3,3,SYN-ACK-FIN-PSH,854.11,0.62,4.1431,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:39.190691+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
benign_flow_000046,192.168.1.174,198.51.100.81,40129,80,TCP,6.1017,342,127,2,2,SYN-ACK-FIN-PSH,614.91,0.66,3.4113,,False,BENIGN,2026-08-26T14:14:39.267465+00:00,"{""service"": ""HTTP"", ""domain"": ""slack.com""}"
benign_flow_000047,192.168.1.163,198.51.100.149,39139,443,TCP,2.2421,870,183,3,3,SYN-ACK-FIN-PSH,3757.19,2.68,4.2251,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:39.270868+00:00,"{""service"": ""HTTPS"", ""domain"": ""spotify.com""}"
benign_flow_000048,192.168.1.29,1.1.1.1,39938,53,UDP,0.0243,431,67,1,1,UDP,163950.62,82.3,2.4603,,False,BENIGN,2026-08-26T14:14:39.333425+00:00,"{""service"": ""DNS"", ""domain"": ""amazon.com""}"
benign_flow_000049,192.168.1.36,198.51.100.207,47993,443,TCP,13.7816,1061,59,3,3,SYN-ACK-FIN-PSH,650.14,0.44,4.4697,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:39.445682+00:00,"{""service"": ""HTTPS"", ""domain"": ""linkedin.com""}"
benign_flow_000050,192.168.1.111,10.0.10.1,47379,53,UDP,0.039,455,65,1,1,UDP,106666.67,51.28,2.9401,,False,BENIGN,2026-08-26T14:14:39.521617+00:00,"{""service"": ""DNS"", ""domain"": ""slack.com""}"
benign_flow_000051,192.168.1.198,198.51.100.201,49849,443,TCP,10.3808,1167,296,3,3,SYN-ACK-FIN-PSH,1127.47,0.58,3.6814,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:39.534397+00:00,"{""service"": ""HTTPS"", ""domain"": ""github.com""}"
benign_flow_000052,192.168.1.37,198.51.100.40,40345,443,TCP,6.0858,1388,391,3,3,SYN-ACK-FIN-PSH,2338.56,0.99,3.7971,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:39.551733+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_000053,192.168.1.109,198.51.100.101,57992,443,TCP,6.979,1113,139,3,3,SYN-ACK-FIN-PSH,1435.16,0.86,4.5313,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:39.575919+00:00,"{""service"": ""HTTPS"", ""domain"": ""cloudflare.com""}"
benign_flow_000054,192.168.1.246,1.1.1.1,50404,53,UDP,0.0406,383,114,1,1,UDP,97931.03,49.26,2.9859,,False,BENIGN,2026-08-26T14:14:39.638932+00:00,"{""service"": ""DNS"", ""domain"": ""cloudflare.com""}"
benign_flow_000055,192.168.1.88,198.51.100.173,55022,443,TCP,14.2228,863,102,3,3,SYN-ACK-FIN-PSH,542.79,0.42,4.0409,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:39.664690+00:00,"{""service"": ""HTTPS"", ""domain"": ""spotify.com""}"
benign_flow_000056,192.168.1.8,198.51.100.23,53829,443,TCP,3.861,1495,125,3,3,SYN-ACK-FIN-PSH,3356.64,1.55,3.7928,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:39.687231+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_000057,192.168.1.99,198.51.100.73,57409,80,TCP,2.9583,325,90,2,2,SYN-ACK-FIN-PSH,1122.27,1.35,3.549,,False,BENIGN,2026-08-26T14:14:39.705041+00:00,"{""service"": ""HTTP"", ""domain"": ""google.com""}"
benign_flow_000058,192.168.1.168,198.51.100.19,58367,443,TCP,2.9868,628,201,3,3,SYN-ACK-FIN-PSH,2220.44,2.01,3.4245,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:40.123175+00:00,"{""service"": ""HTTPS"", ""domain"": ""apple.com""}"
benign_flow_000059,192.168.1.31,198.51.100.146,39910,443,TCP,8.8327,1213,301,3,3,SYN-ACK-FIN-PSH,1371.27,0.68,4.5565,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:40.135439+00:00,"{""service"": ""HTTPS"", ""domain"": ""openai.com""}"
benign_flow_000060,192.168.1.248,1.1.1.1,36310,53,UDP,0.0419,88,119,1,1,UDP,39522.67,47.73,3.091,,False,BENIGN,2026-08-26T14:14:40.140913+00:00,"{""service"": ""DNS"", ""domain"": ""spotify.com""}"
benign_flow_000061,192.168.1.185,198.51.100.52,35258,443,TCP,10.1456,1134,104,3,3,SYN-ACK-FIN-PSH,976.19,0.59,3.7619,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:40.283752+00:00,"{""service"": ""HTTPS"", ""domain"": ""youtube.com""}"
benign_flow_000062,192.168.1.253,198.51.100.146,58413,443,TCP,1.1116,9799,1642,6,3,SYN-ACK-FIN-PSH,82338.97,8.1,4.1771,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:40.325031+00:00,"{""service"": ""HTTPS"", ""domain"": ""google.com""}"
benign_flow_000063,192.168.1.29,1.1.1.1,44636,53,UDP,0.0086,437,103,1,1,UDP,502325.58,232.56,2.6114,,False,BENIGN,2026-08-26T14:14:40.410274+00:00,"{""service"": ""DNS"", ""domain"": ""zoom.us""}"
benign_flow_000064,192.168.1.208,198.51.100.237,50402,443,TCP,4.7547,833,156,3,3,SYN-ACK-FIN-PSH,1664.04,1.26,3.6946,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:40.561746+00:00,"{""service"": ""HTTPS"", ""domain"": ""spotify.com""}"
benign_flow_000065,192.168.1.64,1.1.1.1,51440,53,UDP,0.0032,247,93,1,1,UDP,850000.0,625.0,3.4211,,False,BENIGN,2026-08-26T14:14:40.565825+00:00,"{""service"": ""DNS"", ""domain"": ""apple.com""}"
benign_flow_000066,192.168.1.68,198.51.100.89,41931,443,TCP,0.266,791,98,3,3,SYN-ACK-FIN-PSH,26736.84,22.56,4.5377,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:40.595910+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
benign_flow_000067,192.168.1.144,198.51.100.196,40642,443,TCP,11.5224,957,132,3,3,SYN-ACK-FIN-PSH,756.09,0.52,3.5117,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:40.608340+00:00,"{""service"": ""HTTPS"", ""domain"": ""amazon.com""}"
benign_flow_000068,192.168.1.171,198.51.100.150,44860,443,TCP,8.0346,1277,215,3,3,SYN-ACK-FIN-PSH,1485.57,0.75,3.8222,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:40.631658+00:00,"{""service"": ""HTTPS"", ""domain"": ""netflix.com""}"
benign_flow_000069,192.168.1.32,198.51.100.186,39078,443,TCP,2.8744,1878,213,3,3,SYN-ACK-FIN-PSH,5819.65,2.09,4.2863,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:40.645877+00:00,"{""service"": ""HTTPS"", ""domain"": ""cloudflare.com""}"
benign_flow_000070,192.168.1.136,198.51.100.154,42041,123,UDP,0.4363,445,150,4,5,UDP,10909.92,20.63,2.5929,,False,BENIGN,2026-08-26T14:14:40.703903+00:00,"{""service"": ""NTP"", ""domain"": null}"
benign_flow_000071,192.168.1.13,198.51.100.251,34554,443,TCP,12.6085,1164,145,3,3,SYN-ACK-FIN-PSH,830.55,0.48,3.9891,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:40.759301+00:00,"{""service"": ""HTTPS"", ""domain"": ""notion.so""}"
benign_flow_000072,192.168.1.124,198.51.100.114,43932,443,TCP,11.942,2488,785,3,3,SYN-ACK-FIN-PSH,2192.6,0.5,3.8808,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:40.760301+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
benign_flow_000073,192.168.1.40,198.51.100.40,59347,80,TCP,3.4954,465,147,2,2,SYN-ACK-FIN-PSH,1400.7,1.14,3.2162,,False,BENIGN,2026-08-26T14:14:40.799020+00:00,"{""service"": ""HTTP"", ""domain"": ""linkedin.com""}"
benign_flow_000074,192.168.1.135,198.51.100.99,47530,443,TCP,4.5114,701,165,3,3,SYN-ACK-FIN-PSH,1535.67,1.33,4.1452,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:40.869408+00:00,"{""service"": ""HTTPS"", ""domain"": ""linkedin.com""}"
benign_flow_000075,192.168.1.197,198.51.100.55,53264,443,TCP,2.6194,2580,345,3,3,SYN-ACK-FIN-PSH,8933.34,2.29,3.4901,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:41.014380+00:00,"{""service"": ""HTTPS"", ""domain"": ""google.com""}"
benign_flow_000076,192.168.1.122,198.51.100.76,33837,80,TCP,0.5156,994,188,2,2,SYN-ACK-FIN-PSH,18339.8,7.76,3.0334,,False,BENIGN,2026-08-26T14:14:41.038011+00:00,"{""service"": ""HTTP"", ""domain"": ""cloudflare.com""}"
benign_flow_000077,192.168.1.171,198.51.100.207,39250,443,TCP,13.183,1400,231,3,3,SYN-ACK-FIN-PSH,989.76,0.46,4.392,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:41.107777+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
benign_flow_000078,192.168.1.154,10.0.10.1,59776,53,UDP,0.0209,222,117,1,1,UDP,129760.77,95.69,2.9624,,False,BENIGN,2026-08-26T14:14:41.110544+00:00,"{""service"": ""DNS"", ""domain"": ""cloudflare.com""}"
benign_flow_000079,192.168.1.130,198.51.100.140,48948,22,TCP,160.317,13043,59377,25,168,SYN-ACK-PSH,3613.84,1.2,4.5509,,False,BENIGN,2026-08-26T14:14:41.164683+00:00,"{""service"": ""SSH"", ""domain"": null}"
benign_flow_000080,192.168.1.60,198.51.100.248,54863,443,TCP,9.7874,802,126,3,3,SYN-ACK-FIN-PSH,758.53,0.61,3.7234,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:41.206336+00:00,"{""service"": ""HTTPS"", ""domain"": ""google.com""}"
benign_flow_000081,192.168.1.134,198.51.100.168,47258,443,TCP,9.2482,676,184,3,3,SYN-ACK-FIN-PSH,743.93,0.65,3.9901,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:41.271143+00:00,"{""service"": ""HTTPS"", ""domain"": ""microsoft.com""}"
benign_flow_000082,192.168.1.84,198.51.100.173,36195,443,TCP,4.2646,741,168,3,3,SYN-ACK-FIN-PSH,1705.2,1.41,4.5342,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:41.299713+00:00,"{""service"": ""HTTPS"", ""domain"": ""notion.so""}"
benign_flow_000083,192.168.1.24,198.51.100.82,41038,443,TCP,11.9825,1935,115,3,3,SYN-ACK-FIN-PSH,1368.66,0.5,3.4014,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:41.364027+00:00,"{""service"": ""HTTPS"", ""domain"": ""notion.so""}"
benign_flow_000084,192.168.1.50,198.51.100.134,44622,443,TCP,0.8622,1008,179,3,3,SYN-ACK-FIN-PSH,11013.69,6.96,3.7205,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:41.399225+00:00,"{""service"": ""HTTPS"", ""domain"": ""apple.com""}"
benign_flow_000085,192.168.1.180,198.51.100.126,36746,443,TCP,2.3975,13444,1904,11,3,SYN-ACK-FIN-PSH,51213.35,5.84,4.061,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:41.517420+00:00,"{""service"": ""HTTPS"", ""domain"": ""zoom.us""}"
benign_flow_000086,192.168.1.217,198.51.100.235,36485,443,TCP,13.5316,1178,346,3,3,SYN-ACK-FIN-PSH,901.0,0.44,3.7502,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:41.541010+00:00,"{""service"": ""HTTPS"", ""domain"": ""openai.com""}"
benign_flow_000087,192.168.1.252,1.1.1.1,40754,53,UDP,0.0082,357,103,1,1,UDP,448780.49,243.9,2.6287,,False,BENIGN,2026-08-26T14:14:41.555384+00:00,"{""service"": ""DNS"", ""domain"": ""linkedin.com""}"
benign_flow_000088,192.168.1.223,8.8.8.8,41820,53,UDP,0.0422,249,98,1,1,UDP,65781.99,47.39,3.0093,,False,BENIGN,2026-08-26T14:14:41.587323+00:00,"{""service"": ""DNS"", ""domain"": ""notion.so""}"
benign_flow_000089,192.168.1.216,198.51.100.152,51770,80,TCP,3.3761,319,81,2,2,SYN-ACK-FIN-PSH,947.84,1.18,3.1451,,False,BENIGN,2026-08-26T14:14:41.588323+00:00,"{""service"": ""HTTP"", ""domain"": ""zoom.us""}"
benign_flow_000090,192.168.1.240,198.51.100.84,38949,443,TCP,12.4295,648,165,3,3,SYN-ACK-FIN-PSH,523.27,0.48,3.8929,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:41.653085+00:00,"{""service"": ""HTTPS"", ""domain"": ""github.com""}"
benign_flow_000091,192.168.1.209,198.51.100.99,45419,80,TCP,3.1114,345,58,2,2,SYN-ACK-FIN-PSH,1036.19,1.29,2.837,,False,BENIGN,2026-08-26T14:14:41.714525+00:00,"{""service"": ""HTTP"", ""domain"": ""zoom.us""}"
benign_flow_000092,192.168.1.27,198.51.100.225,60458,443,TCP,10.5087,1354,230,3,3,SYN-ACK-FIN-PSH,1205.86,0.57,3.892,cd08e31494f9531f5c4d058b2297777b,False,BENIGN,2026-08-26T14:14:41.865840+00:00,"{""service"": ""HTTPS"", ""domain"": ""youtube.com""}"
